RpdID,PlanStringID,Subject,DepartmentID,PlanID,SpecialtyCipher
9411,2087983,Основы проектирования электронной компонентной базы,35,6666,11.03.04
9452,2087986,Управление личными финансами,19,6666,11.03.04
9416,2087992,Программные средства моделирования электронной компонентной базы,35,6666,11.03.04
9425,2088006,Физика твердого тела,35,6666,11.03.04
9426,2088007,Физико-химические основы технологии изделий электроники и наноэлектроники,35,6666,11.03.04
10653,2088085,Безопасность жизнедеятельности,39,6668,11.03.04
11074,2088106,Управление личными финансами,19,6668,11.03.04
18620,2088693,Тренинг лидерских качеств,42,6677,42.04.01
14525,2088820,Разработка и реализация коммуникационной стратегии,26,6681,42.04.01
15178,2088949,Русский язык как иностранный,41,6683,42.03.01
12049,2089080,Русский язык как иностранный,41,6685,45.03.02
11761,2089120,Правоведение,40,6686,42.03.01
15319,2089174,Русский язык как иностранный,41,6686,42.03.01
14220,2089181,Практическая грамматика английского языка,9,6687,45.03.02
12322,2089240,Русский язык как иностранный,41,6687,45.03.02
14221,2089256,Практическая грамматика английского языка,9,6688,45.03.02
15082,2089262,Практика перевода (английский язык),9,6688,45.03.02
12048,2089305,Русский язык как иностранный,41,6688,45.03.02
10364,2081403,Цифровая связь,28,6552,11.04.01
11142,2092557,Коммерциализация результатов научных исследований и разработок,19,6733,12.04.04
11141,2092557,Коммерциализация результатов научных исследований и разработок,19,6733,12.04.04
